date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-05-10,0.14285714285714285,14.714285714285714,2.142857142857143,24.857142857142858,73.28571428571428,13.285714285714285,75.85714285714286,10.285714285714285,9.714285714285714,48.857142857142854,31.714285714285708,0.0,11.571428571428573,0.42857142857142855,112.57142857142857,35.857142857142854,4.285714285714285,7.285714285714285,39.142857142857146,139.28571428571428,51.857142857142854,0.9999999999999998,74.99999999999999,22.857142857142854,17.57142857142857,18.142857142857142,0.0,18.57142857142857,1.4285714285714284,1.7142857142857142,6.714285714285714,215.1428571428571,7.0,7.428571428571428,305.71428571428567,37.42857142857142,4.857142857142857,2.571428571428571,151.4285714285714,18.142857142857142,8.0,1.857142857142857,4.714285714285714,28.28571428571428,2.4285714285714284,25.571428571428573,0.0,13.428571428571427,8.857142857142856,0.8571428571428571,0.0
2020-05-11,0.14285714285714285,15.0,2.0,25.714285714285715,75.42857142857142,11.285714285714285,64.57142857142857,9.999999999999998,9.999999999999998,47.99999999999999,28.28571428571428,0.0,11.857142857142858,0.8571428571428571,114.28571428571428,36.285714285714285,3.4285714285714284,7.142857142857142,34.85714285714286,145.42857142857142,52.285714285714285,1.1428571428571426,66.71428571428572,23.428571428571427,18.285714285714285,17.857142857142858,0.0,19.0,1.5714285714285712,2.8571428571428568,6.714285714285714,219.1428571428571,7.428571428571429,6.7142857142857135,284.42857142857144,37.0,5.142857142857142,2.9999999999999996,137.28571428571428,17.71428571428571,9.0,1.857142857142857,4.571428571428571,27.999999999999996,2.571428571428571,23.714285714285715,0.14285714285714285,12.714285714285715,8.57142857142857,0.8571428571428571,0.0
2020-05-12,0.14285714285714285,17.142857142857142,1.7142857142857142,23.857142857142858,72.57142857142857,13.57142857142857,58.28571428571428,10.285714285714285,9.999999999999998,43.99999999999999,28.42857142857143,0.0,11.714285714285714,0.5714285714285714,109.57142857142856,36.285714285714285,3.2857142857142856,6.571428571428571,33.14285714285714,132.71428571428572,52.285714285714285,0.5714285714285714,73.28571428571429,22.71428571428571,15.714285714285714,16.428571428571427,0.0,18.285714285714285,1.8571428571428568,3.1428571428571423,7.142857142857142,198.99999999999997,8.142857142857142,7.285714285714285,276.2857142857142,37.142857142857146,4.428571428571428,2.4285714285714284,103.85714285714285,18.57142857142857,8.428571428571429,2.142857142857143,5.428571428571428,30.28571428571428,2.4285714285714284,25.571428571428573,0.14285714285714285,13.142857142857142,8.714285714285714,1.4285714285714284,0.0
2020-05-13,0.0,15.285714285714285,1.4285714285714284,24.142857142857142,71.99999999999999,13.142857142857142,58.14285714285714,10.428571428571429,11.857142857142858,41.14285714285714,27.142857142857146,0.0,12.428571428571429,0.42857142857142855,116.85714285714285,33.99999999999999,3.428571428571428,5.428571428571429,30.57142857142857,127.85714285714286,53.142857142857146,0.5714285714285714,68.57142857142857,21.857142857142858,16.57142857142857,12.999999999999998,0.0,19.0,1.2857142857142856,3.5714285714285707,8.285714285714285,180.1428571428571,8.857142857142856,6.0,221.71428571428572,36.42857142857143,3.571428571428571,2.7142857142857144,106.0,17.428571428571427,8.142857142857142,1.4285714285714284,4.857142857142857,30.0,2.4285714285714284,27.285714285714285,0.14285714285714285,12.142857142857142,9.0,1.1428571428571428,0.0
2020-05-14,0.0,14.857142857142854,1.5714285714285712,24.857142857142858,76.14285714285714,13.714285714285714,60.285714285714285,10.428571428571427,11.285714285714283,39.28571428571428,27.142857142857142,0.0,12.428571428571427,0.7142857142857142,116.71428571428571,35.42857142857142,3.4285714285714284,4.857142857142857,29.857142857142854,132.85714285714283,51.857142857142854,1.0,66.14285714285714,23.428571428571427,14.857142857142856,11.999999999999998,0.0,18.285714285714285,1.2857142857142856,1.7142857142857142,5.285714285714286,175.57142857142856,9.999999999999998,5.142857142857142,212.28571428571428,34.57142857142857,3.4285714285714284,2.2857142857142856,97.57142857142857,16.571428571428573,7.857142857142857,1.7142857142857142,7.142857142857142,35.0,1.9999999999999996,26.71428571428571,0.0,11.285714285714285,9.285714285714285,1.2857142857142856,0.0
2020-05-15,0.0,14.285714285714285,1.4285714285714284,19.142857142857142,74.85714285714286,15.571428571428571,58.714285714285715,9.142857142857142,10.999999999999998,35.42857142857142,26.857142857142858,0.0,13.285714285714285,0.7142857142857142,116.85714285714285,36.14285714285714,3.571428571428571,4.857142857142857,31.571428571428566,127.14285714285714,50.142857142857146,0.8571428571428571,63.428571428571416,22.57142857142857,13.999999999999998,12.0,0.0,19.571428571428573,1.2857142857142856,3.2857142857142856,5.428571428571429,179.99999999999997,10.285714285714285,7.0,204.4285714285714,35.42857142857142,2.714285714285714,1.857142857142857,99.14285714285714,15.428571428571427,8.571428571428571,1.857142857142857,7.0,37.857142857142854,2.285714285714285,23.71428571428571,0.0,10.714285714285712,7.857142857142857,1.7142857142857142,0.0
2020-05-16,0.0,13.571428571428571,1.4285714285714284,21.0,74.14285714285714,15.857142857142858,58.142857142857146,9.142857142857142,11.857142857142856,35.57142857142857,27.857142857142854,0.0,13.428571428571429,0.857142857142857,111.42857142857142,35.714285714285715,3.0,4.285714285714286,30.28571428571428,123.57142857142857,49.0,0.857142857142857,51.0,21.57142857142857,13.999999999999998,12.714285714285714,0.0,17.857142857142858,0.9999999999999999,4.714285714285714,5.714285714285714,172.57142857142856,9.714285714285714,4.857142857142857,196.7142857142857,34.57142857142857,2.571428571428571,1.4285714285714286,99.42857142857142,15.428571428571427,7.142857142857142,1.4285714285714284,7.571428571428572,38.42857142857142,1.714285714285714,25.142857142857142,0.0,10.285714285714285,7.714285714285714,1.7142857142857142,0.0
2020-05-17,0.0,13.571428571428571,1.0,20.57142857142857,73.42857142857143,16.28571428571429,63.0,8.571428571428571,11.714285714285715,36.0,29.14285714285714,0.0,12.285714285714285,0.857142857142857,110.14285714285714,35.142857142857146,3.0,4.285714285714286,29.285714285714285,116.85714285714285,49.71428571428571,0.857142857142857,48.714285714285715,21.857142857142854,13.428571428571427,13.0,0.0,17.428571428571427,1.1428571428571428,4.714285714285714,5.571428571428571,165.14285714285714,9.285714285714285,5.714285714285714,190.0,34.857142857142854,2.2857142857142856,1.4285714285714286,96.85714285714285,14.857142857142856,7.7142857142857135,1.4285714285714284,7.857142857142858,37.85714285714285,1.8571428571428568,24.428571428571427,0.14285714285714285,9.571428571428571,7.0,1.857142857142857,0.14285714285714285
2020-05-18,0.0,12.285714285714285,0.8571428571428571,20.71428571428571,69.71428571428571,16.857142857142858,63.14285714285714,9.142857142857144,11.0,37.42857142857143,29.28571428571428,0.0,12.0,0.5714285714285714,110.71428571428571,34.99999999999999,2.571428571428571,5.0,36.42857142857143,107.71428571428571,48.57142857142857,0.857142857142857,48.0,21.285714285714285,13.285714285714285,13.142857142857142,0.0,16.857142857142854,1.1428571428571428,3.571428571428571,5.571428571428571,163.85714285714286,8.857142857142856,6.571428571428571,232.28571428571428,36.57142857142857,1.9999999999999998,1.1428571428571428,94.99999999999999,15.285714285714285,6.428571428571428,1.4285714285714284,7.142857142857143,36.14285714285714,1.714285714285714,23.571428571428573,0.14285714285714285,9.571428571428571,7.285714285714285,1.9999999999999998,0.42857142857142855
2020-05-19,0.0,9.857142857142858,0.9999999999999999,20.42857142857143,73.0,15.428571428571427,61.57142857142857,9.142857142857142,11.0,38.99999999999999,25.285714285714285,0.0,11.14285714285714,0.7142857142857142,111.14285714285714,33.714285714285715,2.142857142857143,6.428571428571428,33.42857142857143,113.85714285714285,46.42857142857142,1.1428571428571428,49.42857142857142,20.428571428571427,13.857142857142858,13.857142857142858,0.0,13.285714285714286,0.9999999999999998,3.2857142857142856,4.285714285714286,156.14285714285714,8.142857142857142,5.285714285714285,228.7142857142857,35.71428571428571,2.142857142857143,1.4285714285714284,99.99999999999999,13.714285714285714,6.285714285714285,0.9999999999999999,5.857142857142857,36.714285714285715,2.142857142857143,21.428571428571427,0.14285714285714285,8.285714285714285,7.0,1.4285714285714284,0.42857142857142855
2020-05-20,0.0,10.285714285714286,1.4285714285714284,21.71428571428571,74.85714285714286,14.999999999999998,57.714285714285715,8.142857142857142,10.000000000000002,38.42857142857142,25.71428571428571,0.0,12.428571428571427,1.1428571428571428,104.71428571428571,34.285714285714285,1.9999999999999998,7.857142857142857,32.42857142857143,107.28571428571428,44.857142857142854,0.9999999999999999,50.14285714285714,21.142857142857142,12.428571428571427,15.0,0.0,14.428571428571427,1.2857142857142856,4.999999999999999,5.714285714285714,153.1428571428571,7.428571428571428,6.571428571428571,209.28571428571425,34.57142857142857,3.0,1.4285714285714284,95.0,14.999999999999998,6.428571428571427,0.9999999999999999,5.142857142857142,39.28571428571429,2.142857142857143,21.0,0.14285714285714285,7.999999999999999,7.857142857142857,1.5714285714285712,0.5714285714285714
2020-05-21,0.0,7.999999999999999,1.7142857142857142,19.999999999999996,73.14285714285714,12.857142857142858,52.00000000000001,7.714285714285714,9.0,38.42857142857142,32.857142857142854,0.0,13.142857142857142,0.7142857142857142,97.0,33.57142857142857,2.142857142857143,8.285714285714285,30.285714285714285,95.14285714285712,41.857142857142854,0.5714285714285714,49.57142857142857,20.85714285714286,12.0,14.285714285714286,0.0,13.285714285714285,1.5714285714285712,4.999999999999999,6.857142857142857,133.42857142857142,7.428571428571428,7.142857142857142,197.7142857142857,36.0,2.857142857142857,1.1428571428571428,83.57142857142857,15.714285714285714,6.428571428571428,0.7142857142857142,3.7142857142857135,32.857142857142854,2.4285714285714284,20.571428571428573,0.14285714285714285,8.142857142857142,7.857142857142857,1.4285714285714284,0.7142857142857142
2020-05-22,0.0,8.285714285714285,2.142857142857143,17.714285714285715,70.14285714285714,11.0,50.285714285714285,7.142857142857142,8.142857142857142,38.99999999999999,31.428571428571427,0.0,12.571428571428571,0.9999999999999999,93.71428571428571,31.428571428571427,1.714285714285714,8.428571428571429,31.428571428571427,90.85714285714285,42.285714285714285,0.8571428571428571,48.142857142857146,22.714285714285715,11.142857142857144,14.571428571428571,0.0,15.428571428571429,1.4285714285714284,4.857142857142857,6.428571428571428,124.85714285714285,7.0,6.142857142857142,171.0,34.14285714285714,3.142857142857143,1.4285714285714284,85.14285714285714,15.285714285714285,5.571428571428571,0.8571428571428571,3.571428571428571,27.285714285714285,2.2857142857142856,22.57142857142857,0.14285714285714285,7.142857142857142,8.571428571428571,1.1428571428571428,0.7142857142857142
2020-05-23,0.0,9.142857142857142,2.4285714285714284,17.428571428571427,70.14285714285714,10.0,48.0,7.428571428571428,7.571428571428571,38.42857142857143,32.0,0.0,14.285714285714285,0.8571428571428571,94.42857142857142,30.714285714285715,1.4285714285714284,8.142857142857142,26.999999999999996,85.57142857142857,40.85714285714286,0.9999999999999999,49.42857142857142,21.71428571428571,10.571428571428571,15.142857142857142,0.0,14.571428571428571,1.4285714285714284,3.4285714285714284,5.285714285714285,122.28571428571429,6.999999999999999,5.714285714285714,169.57142857142856,35.42857142857143,3.2857142857142856,1.4285714285714284,90.71428571428572,15.0,6.428571428571428,0.8571428571428571,4.857142857142857,24.142857142857142,2.7142857142857135,22.285714285714285,0.14285714285714285,7.285714285714286,9.714285714285715,1.1428571428571428,0.7142857142857142
2020-05-24,0.0,9.0,2.571428571428571,17.285714285714285,67.85714285714285,9.285714285714285,40.714285714285715,6.999999999999999,7.285714285714285,37.71428571428571,31.0,0.0,15.0,0.8571428571428571,96.99999999999999,28.571428571428573,1.4285714285714284,8.142857142857142,28.571428571428566,82.14285714285714,40.71428571428571,1.1428571428571428,48.857142857142854,20.999999999999996,10.0,14.857142857142858,0.0,14.000000000000002,1.4285714285714284,3.4285714285714284,5.285714285714286,115.57142857142858,7.428571428571427,4.285714285714286,164.28571428571428,34.14285714285714,3.2857142857142856,1.5714285714285712,91.71428571428572,14.714285714285714,7.142857142857143,0.8571428571428571,5.428571428571428,27.71428571428571,2.428571428571428,23.0,0.0,6.999999999999999,9.714285714285714,0.7142857142857142,0.5714285714285714
2020-05-25,0.0,11.0,2.4285714285714284,17.142857142857142,65.0,8.285714285714286,41.714285714285715,6.857142857142858,7.1428571428571415,36.42857142857143,28.42857142857143,0.0,14.428571428571427,0.7142857142857142,92.99999999999999,25.857142857142858,1.2857142857142856,6.428571428571429,18.285714285714285,79.14285714285714,39.857142857142854,1.0,47.28571428571428,21.428571428571427,8.428571428571429,15.428571428571429,0.0,13.85714285714286,1.4285714285714284,3.4285714285714284,5.428571428571429,105.85714285714288,7.142857142857142,5.142857142857142,112.71428571428572,32.57142857142857,3.571428571428571,1.4285714285714284,91.71428571428571,13.571428571428571,7.0,0.8571428571428571,5.285714285714286,28.28571428571428,2.5714285714285707,27.57142857142857,0.0,6.714285714285714,10.714285714285714,0.5714285714285714,0.2857142857142857
2020-05-26,0.0,10.857142857142858,2.4285714285714284,15.0,52.57142857142858,8.142857142857142,42.42857142857142,5.7142857142857135,6.999999999999999,29.57142857142857,31.571428571428573,0.0,15.714285714285714,0.7142857142857142,77.71428571428571,24.428571428571427,1.5714285714285714,3.9999999999999996,17.285714285714285,76.42857142857143,36.0,0.857142857142857,36.57142857142856,21.571428571428573,7.571428571428572,14.0,0.14285714285714285,15.42857142857143,1.2857142857142856,3.4285714285714284,6.0,92.14285714285714,7.0,5.142857142857142,89.28571428571429,30.714285714285715,3.571428571428571,1.1428571428571428,77.71428571428571,14.142857142857142,6.7142857142857135,0.5714285714285714,5.428571428571428,25.428571428571427,1.857142857142857,27.714285714285715,0.0,6.57142857142857,11.857142857142858,0.5714285714285714,0.42857142857142855
2020-05-27,0.0,8.714285714285714,1.8571428571428568,12.428571428571429,54.14285714285714,8.714285714285714,39.14285714285714,5.428571428571428,7.142857142857143,31.857142857142854,33.714285714285715,0.0,14.714285714285712,0.5714285714285714,79.71428571428572,22.0,1.5714285714285714,3.4285714285714284,16.428571428571427,68.71428571428572,38.42857142857143,1.1428571428571428,39.714285714285715,22.285714285714285,5.428571428571428,14.285714285714285,0.14285714285714285,16.857142857142858,0.9999999999999999,2.142857142857143,4.7142857142857135,88.99999999999999,6.571428571428572,3.571428571428571,105.57142857142857,30.28571428571429,3.2857142857142856,0.5714285714285714,71.28571428571428,12.428571428571427,8.428571428571427,1.1428571428571428,6.285714285714286,24.857142857142854,2.142857142857143,29.428571428571423,0.0,7.57142857142857,11.714285714285714,0.7142857142857142,0.42857142857142855
2020-05-28,0.0,8.857142857142856,2.142857142857143,13.714285714285714,54.42857142857142,8.857142857142856,34.714285714285715,5.857142857142858,7.571428571428571,31.428571428571423,28.285714285714285,0.0,13.714285714285714,0.7142857142857142,82.71428571428571,19.142857142857142,1.4285714285714284,3.2857142857142856,15.999999999999998,70.28571428571429,38.42857142857143,1.5714285714285714,35.142857142857146,22.71428571428571,6.0,16.142857142857142,0.14285714285714285,20.285714285714285,0.857142857142857,3.571428571428571,4.7142857142857135,84.99999999999999,5.857142857142856,3.2857142857142856,97.71428571428571,28.0,2.9999999999999996,0.8571428571428571,71.14285714285714,10.714285714285714,7.7142857142857135,0.8571428571428571,6.142857142857143,25.285714285714285,1.9999999999999998,33.99999999999999,0.14285714285714285,6.857142857142856,12.571428571428573,0.5714285714285714,0.42857142857142855
2020-05-29,0.0,9.857142857142856,2.714285714285714,15.857142857142856,56.71428571428571,7.857142857142856,32.99999999999999,6.0,7.857142857142858,31.857142857142854,25.571428571428573,0.0,14.285714285714285,0.42857142857142855,79.28571428571428,19.71428571428571,1.4285714285714284,3.8571428571428568,14.142857142857142,70.0,37.0,1.4285714285714284,35.857142857142854,22.142857142857142,5.57142857142857,16.428571428571427,0.14285714285714285,20.57142857142857,0.9999999999999999,2.4285714285714284,4.857142857142857,82.28571428571428,5.999999999999999,2.8571428571428568,99.85714285714285,27.28571428571429,3.1428571428571423,0.5714285714285714,63.0,10.857142857142856,9.142857142857142,1.2857142857142856,6.428571428571429,26.0,1.9999999999999998,31.71428571428571,0.14285714285714285,6.999999999999999,13.0,0.2857142857142857,0.42857142857142855
2020-05-30,0.0,9.857142857142856,2.571428571428571,14.714285714285712,56.285714285714285,7.285714285714286,33.857142857142854,4.999999999999999,7.571428571428571,30.57142857142857,25.999999999999996,0.0,12.142857142857142,0.42857142857142855,77.14285714285714,19.428571428571427,1.4285714285714284,5.7142857142857135,16.857142857142858,66.28571428571428,38.0,1.7142857142857142,34.857142857142854,24.999999999999996,7.142857142857142,15.285714285714285,0.14285714285714285,21.57142857142857,1.1428571428571428,3.2857142857142856,4.285714285714286,83.0,6.142857142857143,4.285714285714286,86.85714285714286,24.142857142857142,3.2857142857142856,0.8571428571428571,59.142857142857146,10.714285714285712,8.857142857142856,1.7142857142857142,4.999999999999999,30.71428571428571,2.142857142857143,30.142857142857142,0.14285714285714285,5.999999999999999,12.714285714285714,0.42857142857142855,0.5714285714285714
2020-05-31,0.0,11.285714285714283,2.4285714285714284,15.14285714285714,58.57142857142857,7.428571428571428,35.857142857142854,4.857142857142857,6.857142857142857,30.571428571428573,32.285714285714285,0.0,11.285714285714286,0.42857142857142855,76.28571428571429,19.71428571428571,1.4285714285714284,5.7142857142857135,14.285714285714283,67.71428571428571,36.42857142857142,1.5714285714285714,37.857142857142854,24.57142857142857,6.999999999999999,15.571428571428571,0.14285714285714285,21.857142857142854,1.1428571428571428,3.2857142857142856,5.142857142857142,84.42857142857142,5.571428571428571,5.285714285714286,80.71428571428571,24.57142857142857,3.2857142857142856,0.7142857142857142,58.28571428571429,10.0,8.428571428571427,1.7142857142857142,3.999999999999999,25.571428571428566,2.2857142857142856,29.142857142857146,0.14285714285714285,5.57142857142857,12.285714285714285,0.42857142857142855,0.5714285714285714
2020-06-01,0.0,11.428571428571427,2.2857142857142856,15.857142857142856,63.42857142857142,7.7142857142857135,32.57142857142857,3.999999999999999,6.428571428571428,29.714285714285715,35.14285714285714,0.0,14.142857142857144,0.42857142857142855,75.28571428571428,19.428571428571427,1.4285714285714284,6.857142857142856,15.714285714285712,88.42857142857142,35.71428571428571,1.5714285714285714,39.857142857142854,24.28571428571428,6.428571428571429,14.857142857142856,0.14285714285714285,22.57142857142857,0.9999999999999998,3.2857142857142856,5.0,86.57142857142856,5.999999999999999,3.2857142857142856,80.42857142857143,24.999999999999996,3.0,0.857142857142857,58.142857142857146,9.285714285714285,8.571428571428571,1.7142857142857142,4.142857142857142,25.14285714285714,2.142857142857143,26.28571428571429,0.14285714285714285,5.714285714285714,11.142857142857142,0.5714285714285714,0.7142857142857142
2020-06-02,0.0,10.428571428571429,2.4285714285714284,19.0,72.28571428571428,6.428571428571427,29.0,4.285714285714285,5.142857142857143,38.714285714285715,29.428571428571427,0.0,12.0,0.5714285714285714,85.99999999999999,19.428571428571427,1.7142857142857142,6.857142857142858,18.999999999999996,87.42857142857142,37.714285714285715,2.142857142857143,41.28571428571428,24.857142857142854,6.571428571428572,16.428571428571427,0.0,22.857142857142858,1.5714285714285712,3.2857142857142856,5.999999999999999,86.42857142857142,5.999999999999999,3.2857142857142856,87.85714285714286,25.142857142857142,3.0,1.2857142857142856,69.71428571428572,8.571428571428571,7.857142857142856,1.7142857142857142,5.428571428571428,27.999999999999996,1.714285714285714,24.428571428571427,0.14285714285714285,5.7142857142857135,9.57142857142857,0.8571428571428571,0.5714285714285714
2020-06-03,0.0,10.0,3.142857142857143,21.285714285714285,67.71428571428571,5.857142857142857,26.571428571428566,3.9999999999999996,4.285714285714286,35.285714285714285,27.142857142857142,0.0,11.142857142857142,0.2857142857142857,76.85714285714285,21.0,1.857142857142857,7.142857142857142,21.0,86.42857142857142,35.57142857142857,1.9999999999999998,34.14285714285714,22.14285714285714,8.0,15.999999999999998,0.0,22.14285714285714,1.4285714285714284,2.4285714285714284,6.0,81.0,6.571428571428571,4.142857142857142,69.85714285714285,25.57142857142857,2.714285714285714,1.5714285714285712,66.42857142857142,8.714285714285715,7.428571428571429,1.1428571428571428,5.0,26.71428571428571,1.7142857142857142,21.0,0.14285714285714285,4.857142857142857,8.857142857142856,0.5714285714285714,0.42857142857142855
2020-06-04,0.0,8.857142857142856,3.714285714285714,19.857142857142858,66.28571428571428,6.571428571428571,25.857142857142854,3.1428571428571423,4.857142857142857,34.714285714285715,25.142857142857142,0.0,11.0,0.14285714285714285,78.57142857142857,21.57142857142857,1.857142857142857,7.0,20.285714285714285,80.14285714285714,34.28571428571428,1.5714285714285712,32.42857142857143,21.285714285714285,6.428571428571428,14.428571428571427,0.0,18.57142857142857,1.2857142857142856,3.4285714285714284,5.857142857142858,83.85714285714286,6.857142857142856,3.4285714285714284,84.28571428571429,25.71428571428571,2.714285714285714,1.1428571428571428,63.99999999999999,9.285714285714285,7.857142857142858,1.4285714285714284,6.428571428571428,28.714285714285708,1.5714285714285714,15.285714285714286,0.0,5.857142857142857,7.428571428571427,0.7142857142857142,0.2857142857142857
2020-06-05,0.0,9.428571428571427,2.8571428571428568,18.428571428571427,65.42857142857142,5.857142857142857,24.285714285714285,2.7142857142857144,4.428571428571428,35.285714285714285,26.71428571428572,0.0,9.857142857142858,0.14285714285714285,75.0,21.428571428571427,2.4285714285714284,6.857142857142856,20.71428571428571,73.85714285714286,33.71428571428571,1.857142857142857,37.57142857142857,21.857142857142858,6.57142857142857,13.285714285714285,0.14285714285714285,13.714285714285714,1.7142857142857142,3.2857142857142856,5.714285714285714,77.42857142857142,6.142857142857142,4.285714285714286,75.14285714285715,24.285714285714285,2.285714285714285,1.4285714285714284,60.857142857142854,9.142857142857142,8.0,0.7142857142857142,6.857142857142857,29.428571428571423,1.857142857142857,13.714285714285714,0.0,5.714285714285714,7.571428571428571,1.4285714285714284,0.2857142857142857
2020-06-06,0.0,10.142857142857142,2.9999999999999996,19.857142857142854,66.71428571428571,5.857142857142857,20.428571428571427,3.0,3.8571428571428568,34.42857142857142,24.85714285714286,0.0,9.714285714285714,0.14285714285714285,76.28571428571429,19.571428571428566,2.571428571428571,5.571428571428571,19.857142857142858,74.42857142857142,33.0,1.2857142857142856,30.285714285714285,20.71428571428571,5.142857142857142,12.571428571428571,0.14285714285714285,14.142857142857144,1.714285714285714,2.4285714285714284,6.428571428571429,70.71428571428571,5.857142857142857,2.857142857142857,67.85714285714286,24.57142857142857,1.8571428571428568,1.1428571428571428,55.14285714285714,8.285714285714285,8.285714285714286,0.42857142857142855,7.571428571428571,26.71428571428571,1.2857142857142856,13.0,0.0,6.0,6.428571428571429,1.2857142857142856,0.14285714285714285
2020-06-07,0.0,8.857142857142858,2.9999999999999996,20.57142857142857,65.28571428571428,5.857142857142857,18.142857142857142,3.2857142857142856,3.8571428571428563,35.57142857142857,18.142857142857142,0.0,10.0,0.14285714285714285,73.42857142857143,19.28571428571428,2.571428571428571,5.571428571428571,20.714285714285715,67.14285714285714,30.999999999999996,1.4285714285714284,28.0,20.999999999999996,5.142857142857142,11.857142857142856,0.14285714285714285,13.571428571428571,1.5714285714285712,2.4285714285714284,5.857142857142858,71.14285714285714,5.714285714285714,3.0,72.57142857142857,21.857142857142858,1.9999999999999996,1.4285714285714284,54.28571428571428,8.428571428571427,7.428571428571428,0.42857142857142855,7.714285714285714,26.0,1.1428571428571428,13.857142857142858,0.0,6.7142857142857135,6.428571428571429,1.2857142857142856,0.14285714285714285
2020-06-08,0.0,10.285714285714285,3.1428571428571423,19.28571428571428,62.57142857142856,5.857142857142856,16.285714285714285,3.285714285714285,3.8571428571428568,36.0,16.285714285714285,0.0,8.857142857142856,0.14285714285714285,73.14285714285714,18.857142857142854,2.714285714285714,4.714285714285714,20.428571428571427,45.42857142857142,31.999999999999996,1.4285714285714284,26.285714285714285,21.142857142857142,5.57142857142857,14.0,0.14285714285714285,13.285714285714286,1.5714285714285712,2.571428571428571,5.857142857142858,72.57142857142857,5.428571428571428,3.571428571428571,63.71428571428571,19.857142857142854,1.9999999999999996,1.4285714285714284,53.85714285714285,8.285714285714285,8.142857142857142,0.42857142857142855,7.714285714285714,26.714285714285715,1.5714285714285714,12.142857142857142,0.0,7.428571428571429,6.142857142857142,1.1428571428571428,0.0
2020-06-09,0.14285714285714285,10.857142857142856,3.571428571428571,19.0,63.42857142857142,5.142857142857142,17.857142857142858,3.571428571428571,4.285714285714285,33.57142857142857,26.142857142857142,0.0,9.285714285714285,0.2857142857142857,70.42857142857142,19.57142857142857,2.142857142857143,5.0,17.428571428571427,46.14285714285714,30.57142857142857,0.857142857142857,22.285714285714285,20.857142857142858,5.285714285714285,11.428571428571427,0.14285714285714285,15.285714285714286,1.0,2.714285714285714,4.285714285714286,78.42857142857143,5.285714285714285,4.142857142857142,58.285714285714285,18.857142857142854,2.142857142857143,1.7142857142857142,47.71428571428571,6.999999999999999,9.571428571428571,0.8571428571428571,7.714285714285715,24.142857142857146,2.0,12.714285714285714,0.0,7.285714285714286,6.142857142857142,0.8571428571428571,0.0
2020-06-10,0.14285714285714285,12.999999999999998,3.2857142857142856,16.857142857142858,68.71428571428571,4.571428571428571,18.71428571428571,3.7142857142857135,3.999999999999999,33.57142857142857,29.428571428571427,0.0,8.142857142857142,0.2857142857142857,67.71428571428571,18.285714285714285,2.0,4.857142857142857,14.0,43.14285714285714,29.0,0.7142857142857142,19.857142857142854,24.28571428571428,4.857142857142858,12.285714285714285,0.14285714285714285,12.999999999999998,0.9999999999999998,2.9999999999999996,5.142857142857142,73.42857142857142,4.999999999999999,2.5714285714285707,59.0,16.57142857142857,2.142857142857143,1.4285714285714284,44.42857142857143,5.999999999999999,8.142857142857142,1.0,6.857142857142858,24.142857142857142,1.5714285714285714,12.285714285714285,0.0,6.714285714285714,7.0,1.0,0.14285714285714285
2020-06-11,0.14285714285714285,14.57142857142857,2.8571428571428568,19.428571428571427,66.85714285714286,3.571428571428571,19.857142857142858,3.8571428571428563,2.571428571428571,34.42857142857142,32.285714285714285,0.0,8.142857142857142,0.2857142857142857,64.14285714285714,17.142857142857142,2.2857142857142856,5.0,14.857142857142856,41.57142857142857,29.57142857142857,0.7142857142857142,20.857142857142858,22.0,4.571428571428571,10.571428571428571,0.14285714285714285,14.285714285714285,1.1428571428571426,3.571428571428571,4.999999999999999,69.42857142857143,5.285714285714286,4.142857142857142,43.714285714285715,15.285714285714285,1.9999999999999996,1.714285714285714,40.0,5.142857142857142,9.0,1.2857142857142856,5.714285714285714,23.142857142857146,2.0,10.714285714285715,0.0,6.857142857142858,6.857142857142858,0.9999999999999998,0.14285714285714285
2020-06-12,0.2857142857142857,13.285714285714285,3.4285714285714284,20.142857142857142,61.85714285714286,3.4285714285714284,17.28571428571428,3.8571428571428568,2.285714285714285,31.0,34.857142857142854,0.0,7.285714285714286,0.5714285714285714,66.42857142857142,16.428571428571427,1.5714285714285714,4.428571428571428,12.0,43.285714285714285,28.285714285714285,0.2857142857142857,11.57142857142857,20.857142857142858,5.857142857142856,11.142857142857142,0.0,15.142857142857142,0.42857142857142855,3.9999999999999996,5.285714285714286,64.85714285714285,4.714285714285714,3.571428571428571,61.285714285714285,16.42857142857143,2.1428571428571423,1.714285714285714,37.57142857142857,3.857142857142857,7.7142857142857135,1.4285714285714284,8.571428571428571,24.857142857142854,2.7142857142857144,11.428571428571429,0.0,6.857142857142858,6.0,0.5714285714285714,0.14285714285714285
