R0,delta,theta_pi0,weight
4.029655358828861,-9.89492459883828,-8.103928543215241,0.001223563041783068
4.246643410939757,-9.919279498803819,-8.607265801705967,0.0011776448830565767
4.128939632165568,-9.918017748554036,-8.302994050327658,0.0007847514214274304
3.8780663206584354,-9.898445102165814,-7.838007691330906,0.0009865822370348036
4.226528877431811,-9.92275295201729,-8.45195034398828,0.0009376346186792843
4.278543026844999,-9.92288006788255,-8.565843350036324,0.0008823212671607917
3.868215119104633,-9.897440258469768,-7.841452361752952,0.0010501363931763373
3.9755708893591812,-9.917070984089733,-8.017855607156667,0.0010997533469397176
3.9342629890321246,-9.881937971124158,-7.92215284240062,0.0010430235348979488
4.067186865700842,-9.920294020127043,-8.220660858405132,0.0010343878104603962
3.9944165337890896,-9.889311024645865,-8.132183976910495,0.0007905783552141941
4.268704177824146,-9.921854879959184,-8.59042104324884,0.0008400627385813135
4.111316401365274,-9.91699401032526,-8.304418981202165,0.0010005066478737128
3.9534249648449458,-9.88709263591866,-7.979358361552745,0.0008608484155360721
4.101645415214215,-9.93092215182207,-8.320909335932564,0.0011622401376194136
4.099587323286583,-9.914463337355755,-8.187375653975375,0.001118320427417321
4.253834795221598,-9.924049281093845,-8.58549246907789,0.001101755194345732
4.168163444919439,-9.915511008200848,-8.40972271334687,0.00102384331423147
3.9990940396869687,-9.897438653335584,-8.129407429656373,0.000899217852306582
4.260767349735677,-9.949994537193549,-8.592178980889193,0.001040666483426118
4.08488799595546,-9.898451403621484,-8.306772093478193,0.0009579066189458548
4.123797691622582,-9.935199326023247,-8.297726396537515,0.0009049842368325251
4.091531676101298,-9.8930364108504,-8.260756050440794,0.000957073712647246
3.9492979486011275,-9.894868457009757,-7.943408754000581,0.0014249633024822751
4.198972554067345,-9.922282431792304,-8.471018749701656,0.0009482632367437318
4.027195375350107,-9.92346606437287,-8.095188849662753,0.0009209647481499997
4.192366823136772,-9.92217868253986,-8.42124392498387,0.0008294218987356162
3.9754687590351305,-9.922782446545517,-7.998042267407242,0.0009857640884931367
3.9692361490497716,-9.913047934249061,-8.050978438898582,0.0013019598485446012
4.060890220592974,-9.895140093290848,-8.13736249702472,0.0011544095957022396
4.29967651162294,-9.927227452674263,-8.659155338752543,0.0009303785426448189
3.983031459580904,-9.891684735703773,-8.049730558204777,0.0007526001047522108
3.8773156585216166,-9.882064082234459,-7.862185106208164,0.0007607771057518546
4.217302789652214,-9.940759028481398,-8.475204290672027,0.0010852785693688874
4.118772327439753,-9.90181306458964,-8.374841811221032,0.001026525487957888
3.931072919916319,-9.89501681434768,-7.956742470174797,0.0008666671863669551
4.190833778389928,-9.919757551024158,-8.373449521452267,0.0010072897384767049
4.184902435560239,-9.930272073534473,-8.455940113271021,0.0008278729479259533
4.05144560289985,-9.901796839404293,-8.16264638084016,0.00109407528914252
4.145032702276891,-9.94176534614923,-8.308323410756861,0.0008974236029896552
4.231204845614009,-9.941167448002506,-8.538603412317809,0.0008953965384848937
4.285880903082868,-9.938814310383812,-8.658232778768433,0.000877118637492979
3.9827786589878897,-9.925256816563637,-8.006136159850712,0.0009662785570726215
4.052187820209233,-9.920638148474033,-8.103869320037447,0.001043164875412231
4.151632334267127,-9.925069361071897,-8.322259158972951,0.0008219636983085897
4.095597798053151,-9.929697548896286,-8.273435264766688,0.0010502874338319116
3.98322993180052,-9.882585606358207,-8.039518288622402,0.0007403589759025308
4.151428047339344,-9.90351573301401,-8.375308132698276,0.0010442022278611943
