R0,delta,theta_pi0,zeta,weight
3.810361408864523,-9.872965689494434,-7.905552043030439,0.011255083309551238,0.0007996142079291573
4.75691135483453,-9.962539920050459,-9.111912204646405,0.015270860188456695,0.0010327378603087513
3.603757119649799,-9.879289776277087,-7.388140806655998,0.010708431455837575,0.0009148046410716431
5.0025013858931,-9.944538007009642,-9.603933879810436,0.01617724055120433,0.0008429641982968841
3.7338800901812896,-9.917308147430234,-7.590808255284578,0.01070555699510317,0.00096538686644001
4.096932731215303,-9.845035323048872,-8.242324094402187,0.013279039519192614,0.0009615510888710605
4.326686942875342,-9.956690603602722,-8.572986456991568,0.01272458217891038,0.0013262023153564795
3.477126164535238,-9.928198586495174,-7.364704703308066,0.009787050500397373,0.0024799877883382618
4.811606162271184,-9.921850962584962,-9.255953333256894,0.016061917812267863,0.0010525359923199025
4.726317731116036,-9.888114598359511,-9.276391196384857,0.015639163078434985,0.0009727222397226546
4.376221902162651,-9.915560568057867,-8.50947039259729,0.013617299935191604,0.0011036440871210835
4.980594206929239,-9.937987326868837,-9.395043902861032,0.01560964616665527,0.00103156648028452
3.9700633568494013,-9.902607420796112,-8.039898582092112,0.011452028196621389,0.0007310155259040448
4.621860053551499,-9.896509009887868,-8.963475689251684,0.01543039799848044,0.0009497435657716556
5.120839806166544,-9.966027920744258,-9.712537521747995,0.016443833656496376,0.0010339210138820309
4.762477623726741,-9.878870880426291,-9.271247106273512,0.015185315474091769,0.001000712972243789
4.777661354152922,-9.951974809549391,-9.172476645064293,0.014698604027677982,0.0007544112365009536
4.392914619919209,-9.963107166663907,-8.589359184050013,0.013052739941012508,0.0011182525816553956
4.023256192954826,-9.971994723286157,-8.096835187611024,0.011619340185014456,0.0010580263658442092
3.6876954450268267,-9.909010027669142,-7.516409462751416,0.01085298131008539,0.0008076922045991363
3.7184119546882703,-9.856406951686026,-7.681868034576849,0.011816241772987544,0.001130846826935844
4.583677221457678,-9.963838211890701,-9.210122246241648,0.014316419910245605,0.0009079308835350448
4.674249087412684,-9.947911455456378,-9.09071604039098,0.014600103649441578,0.0008245957978909916
4.560749304918237,-9.972327964762727,-9.001639945982552,0.014533898737396224,0.000801978312918536
3.976265687815665,-9.899403942571228,-8.147652148025434,0.012506352860495779,0.0012298661900800104
5.1490233131577146,-9.947207503543774,-9.83520768891021,0.015986598057521968,0.0007449699583421156
4.606932597703471,-9.983198456065116,-9.030462706043332,0.014276074852553987,0.0007108280929393877
3.790483955390918,-9.902308152407906,-7.748836543476758,0.011217432404020958,0.0009491981191418735
4.020266034817382,-9.890348053936561,-7.93912554423869,0.013062057655867796,0.0009904396220213958
4.099698746350399,-9.882532852170566,-8.261527462182016,0.01377983781229965,0.0010684756747148059
4.861371602431985,-9.944141913903355,-9.408145229234087,0.015425161384918527,0.0009032179655381787
4.828317609591004,-9.956333894434644,-9.419467141705358,0.01519409326410465,0.0007611114151096023
4.7825614425931695,-9.921265338449992,-9.418332610202118,0.015764559507454146,0.0008102061701535369
3.487521869626406,-9.85144840149692,-7.279635566616169,0.010159306450660422,0.0009632343366059875
4.2706496785569055,-9.966934785772974,-8.614529272317295,0.013168571342837889,0.001095827494162342
3.9484671344918936,-9.92211404580804,-8.035015586368715,0.012701382270947277,0.0014558264707681596
3.52327633943542,-9.881788631410478,-7.422112447243939,0.009482660270980058,0.0009945197831761343
5.035437231105957,-9.957731097272772,-9.652630693937736,0.015012830161320573,0.0008805689064957551
